store_id,product_id,date,category,price,promotion_active,discount_percent,units_sold,inventory_level,day_of_week
42,1383,15-01-2025,Home,790,No,0,31,462,Thursday
43,1063,24-04-2025,Home,1194,Yes,30,45,52,Wednesday
41,1113,10-11-2025,Electronics,1580,Yes,30,53,116,Sunday
16,1031,24-04-2025,Clothing,1789,Yes,0,14,337,Thursday
4,1329,09-09-2025,Clothing,665,No,0,26,395,Friday
2,1414,02-10-2025,Electronics,602,Yes,15,28,175,Tuesday
24,1599,24-11-2025,Clothing,2199,Yes,5,35,45,Thursday
48,1177,04-01-2025,Clothing,2972,Yes,0,15,483,Friday
10,1406,22-02-2025,Electronics,889,No,0,22,471,Monday
24,1643,25-04-2025,Personal Care,970,Yes,15,42,258,Sunday
41,1381,13-12-2025,Grocery,828,No,0,8,436,Tuesday
38,1667,04-07-2025,Personal Care,2589,Yes,20,17,389,Friday
29,1525,26-01-2025,Clothing,2567,No,0,14,171,Monday
20,1903,30-12-2025,Clothing,2139,No,0,39,369,Sunday
47,1840,14-01-2025,Personal Care,2424,Yes,10,33,377,Friday
28,1269,09-08-2025,Grocery,57,Yes,15,22,470,Friday
1,1389,15-04-2025,Home,439,Yes,0,20,300,Thursday
37,1002,05-01-2025,Personal Care,1912,Yes,10,11,105,Thursday
7,1497,22-10-2025,Clothing,2504,Yes,10,8,63,Thursday
30,1727,06-07-2025,Clothing,566,No,0,30,499,Friday
16,1928,03-05-2025,Electronics,2496,No,0,16,449,Friday
19,1418,08-09-2025,Home,1442,Yes,15,37,393,Monday
9,1672,01-01-2025,Clothing,2167,Yes,0,19,26,Friday
12,1284,22-06-2025,Personal Care,1914,Yes,15,18,184,Saturday
26,1116,06-07-2025,Personal Care,996,Yes,5,37,393,Sunday
21,1694,19-08-2025,Home,1222,Yes,30,44,434,Sunday
47,1307,01-02-2025,Clothing,1423,Yes,0,8,52,Friday
48,1633,16-11-2025,Electronics,744,No,0,11,498,Monday
16,1035,24-01-2025,Electronics,206,Yes,5,13,405,Monday
41,1360,13-03-2025,Grocery,1633,Yes,5,13,281,Tuesday
22,1365,25-04-2025,Electronics,1793,No,0,9,32,Wednesday
3,1477,19-12-2025,Clothing,2060,Yes,20,27,41,Thursday
44,1039,26-04-2025,Grocery,886,Yes,0,18,197,Friday
17,1980,26-12-2025,Grocery,651,No,0,17,368,Thursday
16,1410,03-07-2025,Clothing,2377,No,0,27,377,Thursday
15,1171,31-08-2025,Clothing,2068,No,0,36,106,Friday
48,1082,12-12-2025,Home,1322,No,0,24,57,Friday
4,1688,19-06-2025,Personal Care,1653,No,0,33,206,Sunday
46,1772,25-01-2025,Grocery,397,Yes,30,40,276,Wednesday
40,1557,18-08-2025,Clothing,2405,Yes,5,31,277,Sunday
16,1664,02-12-2025,Grocery,340,No,0,12,465,Friday
50,1810,14-03-2025,Grocery,180,No,0,31,176,Sunday
26,1289,23-03-2025,Personal Care,433,No,0,33,89,Monday
32,1426,25-08-2025,Home,2139,No,0,8,426,Friday
45,1033,19-02-2025,Personal Care,2612,Yes,15,29,461,Thursday
30,1535,21-09-2025,Grocery,1013,No,0,17,304,Sunday
40,1382,24-03-2025,Clothing,1352,No,0,30,354,Sunday
17,1022,30-10-2025,Home,2504,No,0,7,255,Friday
49,1146,06-11-2025,Clothing,687,No,0,41,186,Saturday
7,1643,19-07-2025,Grocery,207,No,0,6,179,Monday
27,1336,06-12-2025,Personal Care,661,No,0,24,413,Monday
39,1747,09-07-2025,Clothing,362,No,0,7,105,Tuesday
6,1813,27-11-2025,Home,1424,No,0,26,229,Thursday
18,1773,24-01-2025,Home,2383,Yes,15,9,259,Tuesday
47,1055,15-02-2025,Home,606,No,0,39,253,Friday
47,1080,27-07-2025,Personal Care,1759,No,0,32,205,Friday
5,1462,11-06-2025,Grocery,2389,No,0,17,416,Thursday
16,1500,18-04-2025,Electronics,379,No,0,15,179,Sunday
25,1653,17-05-2025,Clothing,665,No,0,38,450,Monday
28,1794,03-09-2025,Personal Care,1495,No,0,16,77,Sunday
5,1790,30-06-2025,Home,471,No,0,17,282,Wednesday
1,1649,03-11-2025,Clothing,370,Yes,5,20,276,Saturday
36,1697,21-08-2025,Personal Care,815,No,0,26,103,Saturday
40,1654,03-09-2025,Clothing,1065,Yes,20,41,282,Tuesday
49,1544,27-09-2025,Home,2913,Yes,15,24,138,Thursday
46,1166,21-09-2025,Clothing,2077,Yes,30,36,59,Monday
35,1631,28-11-2025,Clothing,2355,Yes,10,32,282,Sunday
35,1355,15-08-2025,Personal Care,382,No,0,13,91,Wednesday
27,1452,04-08-2025,Clothing,1893,Yes,15,7,45,Tuesday
12,1264,25-09-2025,Personal Care,2697,Yes,5,4,38,Monday
17,1503,16-04-2025,Personal Care,1776,Yes,0,16,128,Saturday
17,1757,02-02-2025,Electronics,1629,No,0,24,401,Sunday
26,1679,08-05-2025,Personal Care,1256,Yes,20,30,108,Wednesday
42,1377,28-02-2025,Grocery,2465,No,0,13,317,Friday
45,1446,28-04-2025,Grocery,207,No,0,17,496,Thursday
2,1277,23-09-2025,Electronics,1595,Yes,30,50,244,Sunday
32,1918,19-04-2025,Grocery,2584,Yes,15,30,411,Thursday
32,1616,01-10-2025,Grocery,2643,No,0,35,83,Tuesday
14,1443,21-04-2025,Personal Care,2059,Yes,5,19,403,Thursday
48,1806,23-11-2025,Clothing,1806,Yes,0,36,171,Tuesday
31,1007,25-03-2025,Home,1826,Yes,0,37,381,Wednesday
4,1362,03-03-2025,Grocery,2728,No,0,28,277,Tuesday
22,1751,06-06-2025,Grocery,1007,Yes,15,25,25,Friday
19,1070,21-08-2025,Clothing,2497,Yes,15,10,185,Thursday
7,1844,15-05-2025,Grocery,66,No,0,36,264,Sunday
16,1842,07-07-2025,Home,2794,Yes,20,21,310,Thursday
22,1674,11-09-2025,Electronics,1596,No,0,23,262,Saturday
21,1433,22-07-2025,Grocery,1603,No,0,27,292,Thursday
15,1784,15-02-2025,Home,2894,No,0,22,272,Friday
13,1343,24-01-2025,Personal Care,2823,No,0,30,393,Tuesday
7,1815,26-09-2025,Grocery,907,No,0,8,194,Friday
45,1646,29-04-2025,Electronics,91,No,0,30,299,Monday
14,1182,17-07-2025,Clothing,1919,Yes,0,21,236,Saturday
22,1580,02-04-2025,Personal Care,1981,Yes,0,40,58,Sunday
31,1139,20-07-2025,Clothing,1576,No,0,45,301,Saturday
42,1672,05-09-2025,Clothing,2024,No,0,38,100,Monday
39,1896,10-02-2025,Personal Care,2552,No,0,16,366,Saturday
11,1582,16-12-2025,Grocery,585,Yes,30,31,320,Wednesday
31,1402,16-07-2025,Personal Care,2153,Yes,15,23,85,Wednesday
34,1521,24-04-2025,Personal Care,728,Yes,5,22,247,Tuesday
49,1075,05-08-2025,Home,71,No,0,47,104,Saturday
11,1979,23-01-2025,Personal Care,2673,Yes,0,49,75,Sunday
18,1935,12-09-2025,Clothing,2113,Yes,20,38,129,Wednesday
15,1285,12-02-2025,Electronics,2177,Yes,15,39,346,Tuesday
18,1071,03-05-2025,Grocery,600,Yes,20,24,255,Wednesday
47,1433,06-10-2025,Personal Care,1928,No,0,24,401,Sunday
43,1101,31-01-2025,Home,472,No,0,26,185,Thursday
2,1253,12-10-2025,Home,1230,Yes,20,25,110,Friday
29,1351,01-03-2025,Home,2398,Yes,20,31,356,Sunday
48,1525,08-05-2025,Clothing,1213,No,0,15,181,Wednesday
33,1000,14-02-2025,Electronics,1013,No,0,23,301,Monday
45,1019,07-11-2025,Electronics,137,No,0,31,132,Thursday
45,1387,18-04-2025,Grocery,1463,No,0,7,181,Monday
4,1467,13-02-2025,Clothing,2615,Yes,0,20,481,Sunday
23,1350,08-05-2025,Grocery,2030,Yes,30,14,112,Thursday
9,1332,10-08-2025,Home,886,Yes,5,21,119,Monday
33,1044,14-03-2025,Home,408,Yes,5,20,108,Wednesday
2,1923,29-01-2025,Personal Care,1883,No,0,47,317,Sunday
22,1849,13-08-2025,Clothing,924,Yes,20,9,415,Monday
22,1266,28-06-2025,Clothing,541,Yes,15,31,73,Friday
9,1414,25-01-2025,Electronics,2052,Yes,5,20,412,Monday
31,1568,03-04-2025,Clothing,1321,Yes,15,25,148,Friday
30,1013,14-04-2025,Grocery,815,Yes,5,7,293,Tuesday
37,1092,03-06-2025,Home,1201,Yes,30,12,208,Thursday
22,1229,11-04-2025,Clothing,1977,Yes,20,42,485,Tuesday
44,1971,08-09-2025,Personal Care,1464,Yes,10,27,447,Thursday
50,1242,21-01-2025,Grocery,2324,No,0,16,60,Wednesday
29,1364,06-10-2025,Grocery,247,No,0,9,362,Friday
34,1305,24-10-2025,Clothing,2677,Yes,15,12,288,Wednesday
8,1779,15-12-2025,Clothing,608,No,0,47,255,Sunday
22,1487,07-02-2025,Clothing,1577,Yes,20,38,194,Sunday
16,1240,23-06-2025,Electronics,135,Yes,0,30,173,Monday
10,1705,16-11-2025,Grocery,1232,No,0,24,268,Wednesday
12,1839,31-03-2025,Clothing,966,No,0,11,484,Monday
50,1431,04-11-2025,Clothing,1911,No,0,21,307,Saturday
20,1107,06-03-2025,Grocery,2280,No,0,31,56,Friday
45,1596,15-06-2025,Personal Care,1570,Yes,30,56,473,Sunday
26,1450,19-04-2025,Personal Care,2129,No,0,35,221,Saturday
44,1077,04-05-2025,Home,514,Yes,15,34,303,Friday
14,1016,18-01-2025,Clothing,2590,No,0,29,113,Monday
32,1054,27-12-2025,Grocery,1241,No,0,6,90,Wednesday
8,1109,13-04-2025,Electronics,857,Yes,10,26,68,Thursday
15,1525,29-11-2025,Electronics,578,No,0,24,347,Saturday
6,1838,12-05-2025,Home,1202,No,0,10,239,Wednesday
25,1207,15-08-2025,Clothing,60,Yes,0,19,326,Monday
29,1921,20-09-2025,Clothing,1423,Yes,10,41,473,Sunday
32,1081,19-02-2025,Personal Care,1819,No,0,39,261,Friday
3,1486,01-03-2025,Grocery,458,Yes,5,23,39,Wednesday
37,1022,01-12-2025,Clothing,2137,No,0,26,64,Wednesday
14,1908,19-10-2025,Grocery,2772,No,0,21,281,Sunday
22,1074,08-06-2025,Home,1154,No,0,24,321,Tuesday
7,1330,30-08-2025,Clothing,2331,Yes,0,7,413,Wednesday
47,1250,22-08-2025,Electronics,2448,Yes,5,24,199,Saturday
49,1952,14-07-2025,Electronics,856,Yes,20,14,482,Tuesday
33,1986,13-10-2025,Grocery,856,Yes,15,35,418,Sunday
18,1361,27-09-2025,Electronics,598,No,0,38,277,Tuesday
27,1132,08-02-2025,Clothing,1138,No,0,19,227,Thursday
33,1930,25-09-2025,Clothing,2403,No,0,7,457,Tuesday
48,1181,19-06-2025,Electronics,2786,Yes,0,29,464,Tuesday
39,1396,07-10-2025,Electronics,1415,No,0,36,278,Monday
47,1512,07-10-2025,Grocery,636,No,0,16,287,Friday
10,1072,03-10-2025,Home,1416,Yes,5,31,190,Saturday
34,1228,28-01-2025,Clothing,196,No,0,16,86,Sunday
38,1102,06-01-2025,Electronics,284,Yes,0,22,282,Wednesday
37,1704,09-05-2025,Personal Care,2661,Yes,20,41,294,Sunday
35,1688,09-12-2025,Home,401,No,0,14,201,Wednesday
23,1809,23-04-2025,Clothing,2528,Yes,10,24,448,Tuesday
41,1049,23-09-2025,Grocery,865,No,0,10,46,Thursday
10,1266,11-11-2025,Electronics,2138,No,0,5,437,Tuesday
4,1628,27-12-2025,Grocery,962,No,0,14,105,Thursday
9,1521,27-12-2025,Home,1286,No,0,13,414,Thursday
3,1311,24-07-2025,Home,1235,Yes,15,35,108,Monday
24,1005,30-08-2025,Electronics,860,No,0,10,181,Monday
22,1676,17-02-2025,Home,2594,No,0,17,107,Monday
3,1595,13-09-2025,Electronics,1624,Yes,0,26,250,Sunday
23,1999,27-09-2025,Grocery,1537,Yes,20,21,496,Thursday
12,1805,14-09-2025,Personal Care,670,No,0,40,317,Wednesday
36,1189,13-05-2025,Electronics,1454,No,0,22,134,Wednesday
19,1999,09-10-2025,Clothing,1304,Yes,15,26,440,Sunday
16,1548,05-03-2025,Home,2809,Yes,5,27,477,Thursday
11,1711,15-12-2025,Personal Care,509,No,0,39,412,Sunday
9,1622,02-06-2025,Clothing,1975,No,0,16,257,Thursday
12,1340,02-12-2025,Personal Care,1175,No,0,33,321,Saturday
10,1315,20-07-2025,Home,720,Yes,10,14,494,Tuesday
29,1548,06-03-2025,Clothing,400,Yes,20,21,383,Friday
41,1303,08-04-2025,Grocery,1024,Yes,30,18,364,Thursday
12,1401,21-05-2025,Clothing,579,No,0,35,220,Thursday
49,1738,20-11-2025,Grocery,2275,Yes,10,23,25,Friday
2,1086,20-09-2025,Electronics,2573,No,0,34,447,Wednesday
4,1536,20-08-2025,Personal Care,1178,Yes,30,38,68,Friday
27,1262,13-10-2025,Home,516,Yes,30,37,176,Sunday
1,1106,02-03-2025,Grocery,1398,Yes,5,41,465,Friday
17,1832,02-04-2025,Personal Care,1801,No,0,5,161,Friday
26,1120,26-01-2025,Electronics,1448,Yes,15,28,145,Monday
41,1980,18-04-2025,Home,1324,No,0,29,33,Friday
47,1641,25-04-2025,Electronics,1504,No,0,30,301,Sunday
28,1814,27-05-2025,Grocery,2814,No,0,24,237,Monday
20,1113,22-05-2025,Personal Care,2015,No,0,15,450,Tuesday
49,1357,03-06-2025,Electronics,760,No,0,22,44,Thursday
42,1028,18-07-2025,Personal Care,1920,Yes,0,30,37,Friday
19,1015,09-01-2025,Clothing,2140,Yes,5,23,98,Thursday
25,1918,24-01-2025,Grocery,1436,Yes,10,36,295,Monday
29,1361,31-10-2025,Personal Care,1966,Yes,0,12,353,Wednesday
37,1476,15-01-2025,Grocery,1686,Yes,15,35,452,Monday
35,1042,13-02-2025,Grocery,1320,No,0,24,233,Monday
14,1680,25-12-2025,Home,809,Yes,30,17,77,Thursday
5,1458,05-03-2025,Electronics,2464,Yes,30,16,74,Tuesday
2,1409,14-10-2025,Clothing,248,Yes,15,37,157,Sunday
24,1318,26-12-2025,Grocery,2822,No,0,19,80,Saturday
11,1918,11-08-2025,Grocery,2598,Yes,5,6,300,Monday
49,1146,01-02-2025,Grocery,1596,Yes,10,34,342,Wednesday
47,1149,15-03-2025,Personal Care,2120,Yes,30,37,120,Wednesday
35,1779,16-04-2025,Personal Care,670,No,0,28,243,Saturday
20,1216,05-07-2025,Home,2464,Yes,0,30,275,Monday
5,1932,23-08-2025,Grocery,2095,Yes,0,9,57,Thursday
31,1724,23-04-2025,Grocery,1382,Yes,10,23,146,Thursday
45,1836,26-04-2025,Home,850,No,0,41,61,Sunday
44,1222,22-04-2025,Personal Care,2814,No,0,37,194,Sunday
23,1926,21-03-2025,Clothing,1388,Yes,0,11,414,Tuesday
2,1499,04-01-2025,Clothing,608,Yes,15,21,93,Friday
31,1004,25-04-2025,Electronics,2256,Yes,5,6,378,Monday
12,1494,13-08-2025,Electronics,1639,No,0,21,234,Monday
50,1997,14-01-2025,Home,221,Yes,15,34,252,Friday
40,1607,14-01-2025,Grocery,626,Yes,0,48,50,Saturday
3,1579,12-11-2025,Clothing,1265,Yes,5,27,230,Sunday
19,1573,27-08-2025,Home,2076,No,0,38,429,Tuesday
39,1312,11-04-2025,Home,1030,No,0,50,382,Sunday
32,1429,19-09-2025,Home,2994,No,0,11,21,Sunday
16,1371,01-01-2025,Grocery,1407,Yes,15,31,499,Thursday
6,1863,20-01-2025,Grocery,519,No,0,17,335,Wednesday
4,1136,05-02-2025,Grocery,2086,Yes,15,17,72,Wednesday
23,1929,10-02-2025,Personal Care,1867,Yes,5,41,456,Wednesday
16,1560,14-07-2025,Electronics,1202,Yes,15,44,86,Sunday
26,1217,25-05-2025,Clothing,979,No,0,12,481,Thursday
10,1915,04-02-2025,Grocery,2651,Yes,0,9,491,Thursday
10,1217,01-09-2025,Home,1348,Yes,10,31,140,Wednesday
11,1203,19-04-2025,Personal Care,1168,Yes,0,39,145,Monday
21,1042,30-03-2025,Electronics,1379,No,0,7,113,Tuesday
47,1917,17-05-2025,Home,2395,No,0,26,437,Tuesday
11,1917,01-08-2025,Grocery,2489,No,0,36,308,Saturday
45,1661,09-01-2025,Personal Care,2469,Yes,15,40,137,Wednesday
25,1894,14-11-2025,Home,2352,Yes,15,31,374,Thursday
28,1111,28-10-2025,Electronics,495,No,0,5,87,Tuesday
42,1155,18-02-2025,Clothing,2044,Yes,5,40,482,Tuesday
34,1921,11-01-2025,Grocery,1771,Yes,15,26,483,Thursday
23,1224,09-03-2025,Electronics,1152,Yes,20,41,79,Tuesday
46,1840,28-08-2025,Electronics,925,No,0,21,213,Wednesday
22,1273,10-10-2025,Electronics,215,Yes,0,20,50,Tuesday
3,1862,25-02-2025,Personal Care,1546,Yes,15,34,326,Monday
35,1474,08-02-2025,Electronics,2531,No,0,27,140,Wednesday
10,1131,15-07-2025,Electronics,520,Yes,30,28,93,Sunday
9,1917,29-05-2025,Electronics,2491,Yes,15,38,352,Friday
29,1177,01-03-2025,Grocery,2437,No,0,14,136,Wednesday
29,1335,07-06-2025,Home,1835,Yes,15,11,149,Thursday
4,1734,19-06-2025,Electronics,2279,Yes,5,31,451,Monday
4,1089,07-03-2025,Electronics,2721,No,0,12,206,Friday
39,1567,18-08-2025,Personal Care,181,Yes,0,13,300,Thursday
19,1251,05-10-2025,Home,303,Yes,0,29,74,Friday
32,1430,09-11-2025,Electronics,1443,No,0,31,65,Tuesday
19,1670,22-01-2025,Clothing,828,Yes,10,21,176,Wednesday
16,1198,24-08-2025,Grocery,1533,Yes,30,55,325,Saturday
16,1377,08-08-2025,Clothing,938,No,0,29,38,Monday
3,1874,14-03-2025,Grocery,683,Yes,10,27,382,Monday
19,1873,10-12-2025,Electronics,120,No,0,46,365,Saturday
27,1936,08-07-2025,Home,336,Yes,5,45,77,Saturday
4,1814,08-02-2025,Grocery,610,No,0,37,376,Monday
17,1299,06-02-2025,Home,996,Yes,10,25,379,Wednesday
20,1678,22-01-2025,Grocery,2812,No,0,6,253,Friday
47,1164,29-11-2025,Grocery,1541,No,0,24,295,Sunday
31,1756,01-07-2025,Grocery,1884,No,0,31,344,Monday
36,1985,29-10-2025,Home,2947,No,0,28,132,Thursday
19,1826,19-09-2025,Home,861,No,0,32,151,Wednesday
27,1950,03-12-2025,Personal Care,2912,Yes,30,32,323,Sunday
34,1965,26-01-2025,Grocery,2401,No,0,32,461,Friday
11,1136,25-03-2025,Home,2857,Yes,20,38,315,Thursday
9,1141,21-04-2025,Grocery,1645,No,0,14,264,Wednesday
28,1644,01-11-2025,Electronics,1586,Yes,20,32,318,Thursday
12,1132,22-06-2025,Grocery,833,Yes,0,18,110,Saturday
33,1014,08-01-2025,Electronics,2598,No,0,12,466,Friday
44,1775,18-10-2025,Electronics,1932,Yes,0,8,329,Tuesday
14,1310,21-06-2025,Home,50,No,0,35,80,Thursday
15,1379,26-10-2025,Home,75,Yes,15,41,92,Tuesday
39,1799,23-10-2025,Clothing,706,No,0,40,161,Saturday
36,1079,08-01-2025,Grocery,2219,Yes,10,14,234,Thursday
37,1267,01-09-2025,Clothing,766,No,0,22,180,Sunday
22,1971,29-01-2025,Grocery,1478,No,0,34,118,Monday
13,1610,07-05-2025,Home,185,No,0,36,317,Sunday
12,1073,12-03-2025,Electronics,1069,No,0,42,193,Sunday
39,1203,24-11-2025,Personal Care,2310,No,0,19,339,Wednesday
18,1349,15-09-2025,Electronics,1054,No,0,26,312,Saturday
37,1745,19-05-2025,Grocery,1164,No,0,15,157,Tuesday
34,1110,24-08-2025,Electronics,2839,No,0,21,27,Friday
44,1756,11-01-2025,Home,829,No,0,33,116,Friday
45,1431,10-11-2025,Electronics,1308,No,0,12,210,Tuesday
34,1603,06-11-2025,Home,2951,No,0,17,375,Sunday
6,1539,15-08-2025,Home,2285,Yes,10,34,166,Thursday
25,1609,21-12-2025,Home,3000,Yes,20,19,272,Monday
48,1413,24-01-2025,Home,2458,No,0,16,169,Tuesday
48,1820,21-02-2025,Electronics,2017,No,0,14,78,Thursday
38,1292,08-03-2025,Home,759,Yes,10,52,466,Sunday
28,1589,28-08-2025,Clothing,2563,No,0,15,399,Sunday
47,1948,25-06-2025,Home,837,No,0,8,284,Wednesday
2,1902,05-08-2025,Grocery,1746,Yes,0,22,137,Sunday
23,1361,25-09-2025,Grocery,378,Yes,30,28,418,Friday
24,1589,25-06-2025,Grocery,2438,No,0,36,434,Monday
16,1274,29-12-2025,Grocery,951,Yes,10,16,76,Monday
4,1636,25-11-2025,Personal Care,2075,No,0,30,207,Friday
48,1499,16-04-2025,Personal Care,1384,Yes,20,16,239,Friday
28,1324,18-03-2025,Home,1001,No,0,10,470,Thursday
30,1370,08-11-2025,Grocery,394,No,0,14,93,Wednesday
40,1593,21-07-2025,Clothing,2791,No,0,21,161,Sunday
29,1557,28-06-2025,Personal Care,688,Yes,20,33,33,Friday
12,1361,10-06-2025,Grocery,1656,No,0,26,171,Wednesday
7,1186,31-07-2025,Personal Care,1245,Yes,15,9,122,Friday
10,1172,05-03-2025,Grocery,1043,Yes,30,41,79,Friday
1,1809,30-06-2025,Personal Care,183,No,0,10,467,Monday
44,1796,04-11-2025,Grocery,1817,No,0,30,396,Monday
33,1362,24-11-2025,Grocery,1773,No,0,16,388,Tuesday
8,1787,18-08-2025,Grocery,1635,No,0,19,346,Monday
32,1974,26-06-2025,Clothing,637,Yes,10,35,222,Thursday
45,1002,04-11-2025,Home,228,No,0,11,154,Friday
20,1464,26-12-2025,Clothing,2165,Yes,5,19,429,Monday
2,1017,19-04-2025,Personal Care,2100,Yes,20,26,267,Monday
8,1246,23-02-2025,Home,470,Yes,5,32,211,Sunday
17,1633,08-08-2025,Electronics,2432,Yes,30,51,401,Saturday
23,1494,18-01-2025,Home,936,Yes,10,31,102,Tuesday
41,1586,07-02-2025,Personal Care,1000,No,0,9,241,Thursday
16,1346,04-07-2025,Grocery,2190,No,0,28,188,Friday
23,1825,15-07-2025,Home,226,No,0,23,108,Wednesday
36,1248,25-01-2025,Personal Care,1748,Yes,30,22,408,Tuesday
7,1026,19-05-2025,Home,2481,Yes,30,20,109,Thursday
4,1463,03-03-2025,Grocery,2357,Yes,0,5,369,Tuesday
43,1618,21-04-2025,Clothing,703,No,0,26,458,Thursday
38,1186,18-04-2025,Personal Care,1242,No,0,41,344,Sunday
20,1108,15-08-2025,Electronics,626,No,0,30,242,Monday
9,1236,30-12-2025,Personal Care,80,Yes,0,37,145,Thursday
28,1725,29-06-2025,Home,697,No,0,31,84,Tuesday
13,1549,29-05-2025,Home,2318,No,0,37,83,Wednesday
29,1600,15-08-2025,Clothing,1461,No,0,25,357,Thursday
14,1253,24-03-2025,Personal Care,1490,No,0,23,54,Sunday
23,1535,19-06-2025,Personal Care,644,No,0,8,440,Tuesday
29,1680,21-05-2025,Grocery,1003,Yes,20,33,269,Thursday
9,1094,30-11-2025,Clothing,2703,No,0,18,145,Saturday
35,1484,12-06-2025,Clothing,716,No,0,29,333,Sunday
43,1343,12-03-2025,Personal Care,2073,No,0,36,55,Monday
27,1775,07-08-2025,Home,2170,Yes,0,7,487,Wednesday
2,1356,12-04-2025,Home,2735,Yes,15,30,30,Saturday
37,1301,15-07-2025,Clothing,670,No,0,16,315,Friday
49,1651,27-09-2025,Personal Care,2532,Yes,10,14,498,Tuesday
35,1763,17-02-2025,Personal Care,1096,Yes,20,43,92,Monday
16,1172,30-11-2025,Electronics,2496,Yes,15,18,58,Sunday
6,1722,30-01-2025,Grocery,1800,Yes,5,27,45,Saturday
16,1143,15-12-2025,Electronics,2554,Yes,30,15,81,Wednesday
26,1129,28-01-2025,Personal Care,1499,No,0,25,125,Sunday
36,1047,23-04-2025,Grocery,2469,Yes,20,32,142,Friday
14,1513,06-07-2025,Grocery,2404,No,0,21,418,Sunday
27,1969,21-04-2025,Personal Care,1838,Yes,10,36,171,Saturday
21,1285,30-12-2025,Home,2844,No,0,27,222,Monday
3,1652,21-06-2025,Personal Care,1699,No,0,37,437,Wednesday
48,1112,01-07-2025,Home,2058,No,0,25,197,Saturday
7,1597,05-10-2025,Home,2896,Yes,10,24,381,Thursday
7,1890,13-06-2025,Electronics,62,Yes,20,43,356,Friday
21,1787,21-06-2025,Clothing,2266,No,0,36,42,Sunday
3,1728,20-09-2025,Clothing,1172,Yes,30,28,376,Sunday
12,1437,24-07-2025,Electronics,2957,Yes,10,14,216,Thursday
46,1890,28-05-2025,Personal Care,2186,Yes,30,50,471,Saturday
19,1946,23-07-2025,Clothing,2904,No,0,29,89,Thursday
2,1217,20-11-2025,Home,2873,No,0,40,498,Saturday
4,1142,27-05-2025,Home,1430,Yes,10,20,328,Friday
37,1998,28-09-2025,Home,2594,No,0,29,197,Saturday
33,1842,23-10-2025,Home,1985,No,0,13,466,Friday
1,1472,21-10-2025,Electronics,126,Yes,5,18,278,Monday
3,1884,27-02-2025,Personal Care,1295,No,0,40,360,Saturday
47,1547,27-03-2025,Home,1288,Yes,10,39,463,Thursday
33,1114,05-10-2025,Home,1912,No,0,38,307,Sunday
38,1719,28-10-2025,Grocery,859,Yes,10,32,39,Friday
42,1397,01-02-2025,Clothing,2845,Yes,15,24,160,Thursday
5,1095,07-08-2025,Electronics,333,Yes,0,7,325,Friday
11,1670,19-09-2025,Home,648,Yes,5,42,292,Sunday
48,1644,18-06-2025,Home,1829,No,0,22,65,Saturday
12,1810,07-05-2025,Home,2465,No,0,14,367,Wednesday
25,1988,23-07-2025,Clothing,909,No,0,7,446,Monday
41,1444,13-03-2025,Grocery,2706,Yes,30,14,369,Thursday
2,1470,07-05-2025,Clothing,374,No,0,12,405,Friday
38,1906,04-11-2025,Home,1545,Yes,20,37,78,Monday
48,1968,01-01-2025,Clothing,1426,Yes,5,44,409,Saturday
34,1080,26-10-2025,Grocery,1376,No,0,14,60,Friday
40,1293,01-08-2025,Grocery,1553,Yes,30,34,403,Wednesday
43,1205,25-02-2025,Home,1300,Yes,15,44,161,Sunday
39,1608,20-02-2025,Home,1828,Yes,0,16,27,Thursday
5,1095,01-10-2025,Electronics,876,No,0,35,184,Tuesday
35,1853,08-04-2025,Grocery,2860,Yes,20,31,172,Thursday
30,1456,13-09-2025,Personal Care,861,Yes,30,13,300,Thursday
22,1685,26-04-2025,Grocery,2699,No,0,12,46,Wednesday
49,1243,12-10-2025,Personal Care,863,No,0,29,457,Sunday
14,1578,13-08-2025,Clothing,2492,No,0,17,255,Tuesday
46,1574,09-11-2025,Home,1243,Yes,30,48,331,Saturday
49,1284,30-01-2025,Electronics,1867,Yes,5,15,494,Tuesday
3,1691,19-11-2025,Electronics,1058,No,0,24,131,Friday
42,1283,09-10-2025,Grocery,648,No,0,18,228,Saturday
27,1094,14-04-2025,Home,788,No,0,34,457,Sunday
15,1573,15-12-2025,Personal Care,2870,No,0,30,129,Saturday
18,1434,09-04-2025,Personal Care,1605,Yes,15,31,345,Thursday
19,1968,27-04-2025,Personal Care,1143,No,0,20,331,Monday
36,1048,04-10-2025,Electronics,2690,Yes,0,12,206,Monday
29,1719,19-11-2025,Personal Care,2856,No,0,11,374,Thursday
24,1886,02-01-2025,Personal Care,1386,Yes,5,10,429,Wednesday
35,1142,10-01-2025,Personal Care,797,Yes,15,30,30,Saturday
40,1310,01-03-2025,Grocery,2023,Yes,0,17,480,Sunday
15,1292,05-07-2025,Home,495,No,0,19,135,Saturday
17,1162,17-02-2025,Clothing,1866,Yes,0,6,450,Thursday
42,1342,14-11-2025,Electronics,2208,Yes,20,12,183,Tuesday
8,1055,09-12-2025,Home,2342,Yes,30,41,186,Sunday
45,1605,15-12-2025,Personal Care,976,No,0,36,174,Tuesday
48,1966,08-08-2025,Electronics,739,Yes,20,28,322,Wednesday
9,1909,15-12-2025,Personal Care,1734,Yes,20,41,299,Wednesday
38,1410,26-04-2025,Grocery,1390,Yes,5,27,130,Monday
